temperature,restart,model,lag,realization_count,predicted_msd,mc_se_msd,target_msd,predicted_ngp,mc_se_ngp,target_ngp,predicted_fs_k2,mc_se_fs_k2,target_fs_k2,predicted_fs_k4,mc_se_fs_k4,target_fs_k4,predicted_fs_k7p25,mc_se_fs_k7p25,target_fs_k7p25,support_pass,msd_relative_error,ngp_absolute_error,absolute_error_fs_k2,absolute_error_fs_k4,absolute_error_fs_k7p25,mc_relative_se_msd,restart_curve_gate_pass,restart_higher_order_gate_pass,restart_precision_pass,restart_maximum_higher_order_score
0.45,3,mean_rate_null,1000,64,1.9352926703243123,0.0011909190046091869,0.24403309580251992,0.0005869731593534291,0.00048585945030288217,1.5499016636258744,0.27532052077250757,0.00024055584836764796,0.8653976751912258,0.006185925047101586,0.00021181757390795718,0.6394261790931611,8.383236593051074e-05,9.757604367777172e-05,0.3638800632295381,1,6.930451662549979,1.549314690466521,0.5900771544187182,0.6332402540460595,0.3637962308636076,0.00488015365576856,0,0,0,23.177731552253068
0.45,3,mean_rate_null,20,64,0.03869635148377594,4.155261018407119e-06,0.04088453535015432,-8.639712620662002e-05,9.841340458049224e-05,0.6717795454013664,0.9745323147013829,2.6958734109318487e-06,0.9733464399062582,0.9019548927584498,9.94988843567257e-06,0.8998300405768516,0.7124819426944112,2.586499558041952e-05,0.719625334776794,1,0.0535210648143057,0.671865942527573,0.001185874795124664,0.0021248521815981913,0.0071433920823827934,0.00010163405265143694,0,0,0,23.177731552253068
0.45,3,mean_rate_null,200,64,0.3869732266723667,0.00011847398069082374,0.08291711479064671,0.00040969881259431823,0.00021505698937119506,1.8615152201432474,0.7726239363686729,6.0246499916893843e-05,0.9487120659775828,0.35643709731992623,0.00011720322588746202,0.8285185258267364,0.03389208105939467,9.564845385616531e-05,0.5978656138385857,1,3.666988566225635,1.861105521330653,0.17608812960890996,0.4720814285068101,0.563973532779191,0.001428824205834378,0,0,0,23.177731552253068
0.45,3,mean_rate_null,2000,64,3.870146239876919,0.0035758132099469216,0.45236003499621646,-0.00033514942651656845,0.0008507155729463071,1.073065313621913,0.07572679029569829,0.00041287214408731906,0.7710587368632903,3.3193459575487874e-05,0.00025211666263742945,0.47164946591635304,8.728551957803427e-05,0.00011851010825523318,0.21085493819329598,1,7.555455700036119,1.0734004630484295,0.695331946567592,0.47161627245677756,0.21076765267371794,0.007904794706227373,0,0,0,23.177731552253068
0.45,3,mean_rate_null,3000,64,5.805288497586347,0.007515450318973701,0.6472318283567606,0.00014667133544162686,0.0010815464253489896,0.8235015742528151,0.021195678693048975,0.00046334248219007763,0.6922019467726407,0.0004595334000220184,0.0002457034310598511,0.3580006787434651,0.0002795304645340649,0.0001573720518225361,0.1294193663865033,1,7.969411334923434,0.8233549029173735,0.6710062680795917,0.35754114534344306,0.12913983592196923,0.011611682228382485,0,0,0,23.177731552253068
0.45,3,mean_rate_null,500,64,0.96746124217774,0.0004920071296670487,0.1442378852338565,3.1114903668640406e-05,0.000302987923774507,1.8875616697620217,0.5246664765578012,0.00016872488620552976,0.9154651401493429,0.07568600187537985,0.0001645033038080388,0.746495797190644,0.0002442055700086759,0.00010201865261228595,0.4861965894302254,1,5.707400351919822,1.887530554858353,0.3907986635915417,0.6708097953152641,0.4859523838602168,0.003411081137728449,0,0,0,23.177731552253068
0.45,3,one_step_jump_law,100,64,0.19347814742137948,4.8210054833727905e-05,0.06145764487131366,0.1311888862155812,0.00043603861530184705,1.5290982774510748,0.8798961171638373,2.700869762186449e-05,0.9610112315857834,0.6058432343457267,6.781597831878328e-05,0.862271216767361,0.20776431956285882,8.401688149840036e-05,0.6509038936949388,1,2.1481542748099756,1.3979093912354936,0.08111511442194608,0.2564279824216342,0.44313957413208005,0.0007844435779254977,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,1000,64,1.9345199053917201,0.0013787969322419588,0.24403309580251992,0.013108812833920371,0.0004875493662451222,1.5499016636258744,0.278299969390571,0.0002915549179777208,0.8653976751912258,0.006548101125694974,0.00019529432591219444,0.6394261790931611,2.4866876385426617e-05,9.416933780571412e-05,0.3638800632295381,1,6.927285022672503,1.5367928507919542,0.5870977058006548,0.6328780779674662,0.36385519635315267,0.005650040736104619,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,20,64,0.03869499866199051,7.140993790324226e-06,0.04088453535015432,0.6554327338679052,0.0016141075548954348,0.6717795454013664,0.9747345460412625,4.319203718006216e-06,0.9733464399062582,0.904632192495055,1.3709679979698252e-05,0.8998300405768516,0.7303294996739125,2.9578809560724237e-05,0.719625334776794,1,0.05355415365275871,0.01634681153346118,0.0013881061350042856,0.0048021519182034345,0.010704164897118451,0.00017466246660663765,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,200,64,0.38691660880621975,0.00012712080678184938,0.08291711479064671,0.06541555364277282,0.0003812165423082711,1.8615152201432474,0.774234215082982,6.381674520170033e-05,0.9487120659775828,0.3670593573300689,0.00012547546807346503,0.8285185258267364,0.043174875800808823,0.00010330395769506634,0.5978656138385857,1,3.666305741379523,1.7960996665004747,0.17447785089460088,0.46145916849666746,0.5546907380377769,0.0015331069719781056,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,2000,64,3.868731397597239,0.004245714799578656,0.45236003499621646,0.0055524212416531125,0.0007624793277947831,1.073065313621913,0.07724024643735004,0.0004286426667762136,0.7710587368632903,0.00032625117551776444,0.00021872410069207222,0.47164946591635304,-0.0001649343210303193,0.0001261722683051995,0.21085493819329598,1,7.5523280093246905,1.06751289238026,0.6938184904259402,0.4713232147408353,0.2110198725143263,0.009385698273752604,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,3000,64,5.801994680942496,0.008800214324236838,0.6472318283567606,0.0037147380762051346,0.0009491665575466722,0.8235015742528151,0.021582643590391123,0.0005763458323067593,0.6922019467726407,-0.0001733042066898288,0.00020016603536232802,0.3580006787434651,0.00011324262264771634,0.0001849549482362503,0.1294193663865033,1,7.964322251693065,0.81978683617661,0.6706193031822496,0.3581739829501549,0.12930612376385558,0.013596695864879611,0,0,0,23.12728301419801
0.45,3,one_step_jump_law,500,64,0.9672982700071915,0.0004899996114330348,0.1442378852338565,0.026010063894606028,0.00036153544835577163,1.8875616697620217,0.527450053027398,0.00017171136551826286,0.9154651401493429,0.08155170435545153,0.00018466827719875427,0.746495797190644,0.00028387339083815527,0.00011732662808053195,0.4861965894302254,1,5.706270467283173,1.8615516058674157,0.3880150871219449,0.6649440928351924,0.4859127160393873,0.0033971630313255506,0,0,0,23.12728301419801
0.45,3,static_particle_environment,100,64,0.1938123647676967,4.7930554675676196e-05,0.06145764487131366,0.19505977260421128,0.0007725791335664809,1.5290982774510748,0.8801319543430872,2.6565725817179695e-05,0.9610112315857834,0.609286568627136,6.991458583741216e-05,0.862271216767361,0.21795161874114521,9.3780136103225e-05,0.6509038936949388,1,2.1535924484825437,1.3340385048468635,0.08087927724269617,0.2529846481402249,0.4329522749537936,0.0007798957277981954,0,0,0,22.72111470289269
0.45,3,static_particle_environment,1000,64,1.9667161419497714,0.0012686742856118816,0.24403309580251992,0.09353214247428175,0.0008457873046564059,1.5499016636258744,0.2888908008550201,0.0002702074470485013,0.8653976751912258,0.012074109784171439,0.0002008874205290306,0.6394261790931611,0.00021540325888015838,0.00013493412324537503,0.3638800632295381,1,7.0592189165247765,1.4563695211515928,0.5765068743362056,0.6273520693089897,0.36366465997065794,0.005198779622246554,0,0,0,22.72111470289269
0.45,3,static_particle_environment,20,64,0.03869415239246092,6.099904521089394e-06,0.04088453535015432,0.6567959112780765,0.001462108704349969,0.6717795454013664,0.9747355418396336,3.7448822576387482e-06,0.9733464399062582,0.9046376001867912,1.2265145778376685e-05,0.8998300405768516,0.7303369322056658,2.7273660241284098e-05,0.719625334776794,1,0.053574852665780236,0.014983634123289957,0.0013891019333753807,0.004807559609939616,0.010711597428871733,0.00014919833303343068,0,0,0,22.72111470289269
0.45,3,static_particle_environment,200,64,0.388241523153621,0.0001248442219376936,0.08291711479064671,0.13761665174434107,0.0007731136342846113,1.8615152201432474,0.7752529441006359,6.0661982780121167e-05,0.9487120659775828,0.3764763901576885,0.00012216840008139374,0.8285185258267364,0.05297160426983138,0.00011068448037546608,0.5978656138385857,1,3.6822845215233624,1.7238985683989063,0.1734591218769469,0.45204213566904783,0.5448940095687543,0.0015056508207371487,0,0,0,22.72111470289269
0.45,3,static_particle_environment,2000,64,3.9993928977240767,0.0036870079973525434,0.45236003499621646,0.09108740662063314,0.0013239451610119332,1.073065313621913,0.08942529577650964,0.000389809566009185,0.7710587368632903,0.00039866786713089433,0.00025748762005147055,0.47164946591635304,0.00010720591150057444,0.00014780625035036335,0.21085493819329598,1,7.841172049510359,0.98197790700128,0.6816334410867807,0.47125079804922215,0.2107477322817954,0.008150605075851542,0,0,0,22.72111470289269
0.45,3,static_particle_environment,3000,64,6.099582479731959,0.007947414835597518,0.6472318283567606,0.09168113948171236,0.0019238165427937662,0.8235015742528151,0.02999620301601268,0.0005384816016561308,0.6922019467726407,0.00010889781435017377,0.00029414851277836517,0.3580006787434651,0.00022215284893276082,0.00014639881348096095,0.1294193663865033,1,8.424107734655175,0.7318204347711028,0.662205743756628,0.3578917809291149,0.12919721353757055,0.01227908530977995,0,0,0,22.72111470289269
0.45,3,static_particle_environment,500,64,0.9754323429957911,0.0005006886921468233,0.1442378852338565,0.10337764604251737,0.0006988307934993089,1.8875616697620217,0.532206729206674,0.00017088677957416155,0.9154651401493429,0.09558565149482362,0.00018429944323228125,0.746495797190644,0.001177111761957267,0.00010492103851129509,0.4861965894302254,1,5.762663924351762,1.7841840237195044,0.3832584109426689,0.6509101456958204,0.48501947766826814,0.003471270334663075,0,0,0,22.72111470289269
0.45,3,two_point_path_spectrum,100,8,0.05624653121828287,2.9603046792832012e-06,0.06145764487131366,0.5102165402575705,0.002631160952470998,1.5290982774510748,0.9635219606454506,1.8282075474878282e-06,0.9610112315857834,0.8648269719329136,1.4738737306746295e-05,0.862271216767361,0.6353469425736062,4.969633892300597e-05,0.6509038936949388,1,0.08479195165942906,1.0188817371935044,0.002510729059667205,0.00255575516555262,0.015556951121332596,4.816820894262694e-05,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,1000,8,0.20607220351883465,0.0002272234646735,0.24403309580251992,1.0281700772872795,0.004982913545288373,1.5499016636258744,0.879110987904654,0.00012895909734888237,0.8653976751912258,0.6410282617241692,0.0003174070356036693,0.6394261790931611,0.3243248681487898,0.00038325167316796336,0.3638800632295381,1,0.1555563279597311,0.521731586338595,0.013713312713428238,0.0016020826310080283,0.039555195080748284,0.0009311174122766412,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,20,8,0.0387014810468249,2.4532694666933983e-18,0.04088453535015432,0.6583261924242397,8.392497208503151e-17,0.6717795454013664,0.9747324731715747,3.486781931132015e-07,0.9733464399062582,0.9046359108206542,4.187477825752819e-06,0.8998300405768516,0.7303394092241351,1.707739417045433e-05,0.719625334776794,1,0.05339560018556456,0.013453352977126687,0.0013860332653164997,0.004805870243802635,0.010714074447341071,6.000482690294628e-17,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,200,8,0.07459001602376301,1.562395624033323e-05,0.08291711479064671,0.6113714102241904,0.002866513877477572,1.8615152201432474,0.9521600166791219,7.1341001602629256e-06,0.9487120659775828,0.8277323436283667,9.678083231556646e-06,0.8285185258267364,0.5631673292245375,4.163464050471782e-05,0.5978656138385857,1,0.1004267790540997,1.2501438099190572,0.0034479507015390265,0.0007861821983696782,0.034698284614048225,0.00018842860463465688,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,2000,8,0.36572381134005105,0.0008423633896873378,0.45236003499621646,1.1257048593623349,0.010177605989068937,1.073065313621913,0.8059492311596058,0.000356496372103653,0.7710587368632903,0.5128906735004183,0.0005207550984921041,0.47164946591635304,0.2240078126398466,0.0005644674970863817,0.21085493819329598,1,0.19152050790006248,0.052639545740421845,0.03489049429631552,0.04124120758406524,0.013152874446550611,0.0018621525433704224,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,3000,8,0.526563424859594,0.0013721011495017618,0.6472318283567606,1.1228717862088788,0.012179281633486928,0.8235015742528151,0.7436783922607877,0.00047130223749366053,0.6922019467726407,0.42710261131291627,0.000740985650724783,0.3580006787434651,0.16516620603295024,0.001160616368019333,0.1294193663865033,1,0.18643768462921304,0.2993702119560637,0.051476445488147005,0.06910193256945119,0.035746839646446926,0.0021199531441235707,0,0,1,4.167146033063524
0.45,3,two_point_path_spectrum,500,8,0.12505198403197423,6.813523760102562e-05,0.1442378852338565,0.8393027805555555,0.005283273263002214,1.8875616697620217,0.922446701419428,3.317541722843465e-05,0.9154651401493429,0.7421686964955709,8.278164373077187e-05,0.746495797190644,0.43375420240157725,9.470195215841891e-05,0.4861965894302254,1,0.13301568565551058,1.0482588892064661,0.00698156127008509,0.004327100695073027,0.052442387028648174,0.000472381007878452,0,0,1,4.167146033063524
